Solution,Cost,Comp. time
"[33.58014986392851, -10.000141157192434, 27.339762153442898, 4.9992809853040585]",2.195007456872235,123513.547,200
"[35.488783613021724, -10.000141293465365, 33.02960935732044, 4.999280314310349]",2.204506125066109,130471.53,200
